"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_6964","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora sessilis "
"OTU_1601","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella","Sporormiella leporina "
"OTU_3031","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Catenulostroma","Catenulostroma hermanusense "
"OTU_271","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Rickenellaceae","Resinicium","Resinicium friabile "
"OTU_1688","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Brachysporium",""
"OTU_828","Fungi","","","","","",""
"OTU_1084","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha",""
"OTU_6824","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema flavescens "
"OTU_1230","Fungi","","","","","",""
"OTU_1106","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Acrocalymmaceae","Acrocalymma","Acrocalymma pterocarpi "
"OTU_2457","Fungi","Ascomycota","Sordariomycetes","Annulatascales","Annulatascaceae","Torrentispora",""
"OTU_7730","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",""
"OTU_2062","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina",""
"OTU_1577","Fungi","Ascomycota","","","","",""
"OTU_1251","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia",""
"OTU_1422","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",""
"OTU_1459","Fungi","Ascomycota","","","","",""
"OTU_1377","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_2088","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia","Orbilia rectispora "
"OTU_1896","Fungi","","","","","",""
"OTU_7703","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",""
"OTU_2140","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_6731","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",""
"OTU_3442","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber canaliculatum "
"OTU_7486","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",""
"OTU_2023","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Sphaerosporella",""
"OTU_2033","Fungi","Ascomycota","Leotiomycetes","Helotiales","","Chalara",""
"OTU_2364","Fungi","","","","","",""
"OTU_4073","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia",""
"OTU_4025","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_7448","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",""
"OTU_7696","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",""
"OTU_2005","Fungi","Ascomycota","Dothideomycetes","Venturiales","","",""
"OTU_7764","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Thyridariaceae","Parathyridaria","Parathyridaria rosae "
"OTU_3351","Fungi","","","","","",""
"OTU_3822","","","","","","",""
"OTU_4324","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_2987","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria",""
"OTU_6324","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neoascochyta","Neoascochyta desmazieri "
"OTU_2555","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_5211","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma dimennae "
"OTU_2873","Fungi","","","","","",""
"OTU_6789","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea","Helicogloea pellucida "
"OTU_2515","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_7771","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Biatriosporaceae","Biatriospora",""
"OTU_2805","Fungi","Basidiomycota","Agaricomycetes","Agaricales","","",""
"OTU_2701","Fungi","","","","","",""
"OTU_6600","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","",""
"OTU_7015","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","",""
"OTU_4052","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Stagonosporopsis",""
"OTU_6802","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",""
"OTU_3428","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Calophoma",""
"OTU_6037","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_6754","Fungi","","","","","",""
"OTU_5826","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Barbatosphaeria",""
"OTU_1089","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber melanosporum "
"OTU_4498","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces",""
"OTU_6999","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella",""
"OTU_5807","Fungi","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae","Daldinia","Daldinia korfii "
"OTU_4876","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","",""
"OTU_2937","Fungi","Basidiomycota","","","","",""
"OTU_6559","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","","",""
"OTU_5036","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Lentinus","Lentinus arcularius "
"OTU_6224","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Paecilomyces","Paecilomyces penicillatus "
"OTU_7193","Fungi","Ascomycota","Dothideomycetes","Myriangiales","Elsinoaceae","Elsinoe","Elsinoe bidentis "
"OTU_6059","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Magnaporthiopsis","Magnaporthiopsis panicorum "
"OTU_2567","Fungi","Ascomycota","","","","",""
"OTU_7676","Fungi","Basidiomycota","Microbotryomycetes","","","",""
"OTU_6786","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_5747","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia protuberata "
"OTU_4882","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","",""
"OTU_1380","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia cryoxerica "
"OTU_1591","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_5571","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Strelitzianaceae","Strelitziana","Strelitziana africana "
"OTU_7387","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Crocicreas",""
"OTU_6066","Fungi","","","","","",""
"OTU_3091","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",""
"OTU_5904","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_4861","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_831","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_6784","Fungi","","","","","",""
"OTU_5206","","","","","","",""
"OTU_7649","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","",""
"OTU_6955","Fungi","","","","","",""
"OTU_3982","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe",""
"OTU_3531","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","","",""
"OTU_2938","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tympanidaceae","",""
"OTU_1960","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",""
"OTU_800","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus",""
"OTU_1188","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Gomphillus",""
"OTU_1736","Fungi","Ascomycota","Lecanoromycetes","","","",""
"OTU_543","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","",""
"OTU_2768","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Stenocarpella","Stenocarpella maydis "
"OTU_2168","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Kondoaceae","Kondoa","Kondoa daliangziensis "
"OTU_2762","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","","",""
"OTU_5218","Fungi","","","","","",""
"OTU_7694","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","",""
"OTU_1971","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Niesslia",""
"OTU_1922","Fungi","Chytridiomycota","Lobulomycetes","Lobulomycetales","","",""
"OTU_3299","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","",""
"OTU_2631","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","Geotrichum",""
"OTU_2799","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","Taphrina tormentillae "
"OTU_3659","Fungi","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","Malassezia sympodialis "
"OTU_5633","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_2465","Fungi","Basidiomycota","","","","",""
"OTU_2216","Fungi","Basidiomycota","Tremellomycetes","Tremellales","","",""
"OTU_7701","Fungi","","","","","",""
"OTU_7698","Fungi","","","","","",""
"OTU_3655","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Tolypocladium","Tolypocladium inegoense "
"OTU_7773","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","","Candida","Candida santamariae "
"OTU_5670","Fungi","","","","","",""
"OTU_5391","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicosporium",""
"OTU_1708","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_6469","Fungi","Ascomycota","Dothideomycetes","Myriangiales","Elsinoaceae","Elsinoe",""
"OTU_4101","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Neofabraea",""
"OTU_7085","Fungi","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","Malassezia globosa "
"OTU_4573","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_4964","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Montagnula",""
"OTU_4954","Fungi","Ascomycota","Leotiomycetes","Helotiales","Cenangiaceae","",""
"OTU_4575","Fungi","Ascomycota","","","","",""
"OTU_3935","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","",""
"OTU_5121","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","",""
"OTU_2711","Fungi","Ascomycota","Leotiomycetes","Helotiales","Tympanidaceae","",""
"OTU_7316","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Parapyrenochaetaceae","Parapyrenochaeta",""
"OTU_2962","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Chaetosphaeronema",""
"OTU_3634","Fungi","Ascomycota","Sordariomycetes","","","",""
"OTU_4024","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_5452","Fungi","Basidiomycota","Cystobasidiomycetes","Sakaguchiales","Sakaguchiaceae","Sakaguchia",""
"OTU_3761","Fungi","","","","","",""
"OTU_4798","Fungi","Ascomycota","Sordariomycetes","","","",""
"OTU_2894","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","","Candida",""
"OTU_7335","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella",""
"OTU_4350","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_2440","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","",""
"OTU_7805","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_7500","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","",""
"OTU_3733","Fungi","Ascomycota","Dothideomycetes","Myriangiales","Elsinoaceae","Elsinoe",""
"OTU_5087","Fungi","Basidiomycota","Tremellomycetes","","","",""
"OTU_6756","Fungi","Ascomycota","Sordariomycetes","Microascales","Ceratocystidaceae","Davidsoniella","Davidsoniella eucalypti "
"OTU_7822","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_5675","Fungi","Basidiomycota","Cystobasidiomycetes","","Buckleyzymaceae","Buckleyzyma",""
"OTU_7318","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","Lophiostoma biappendiculatum "
"OTU_3377","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Pleonectria","Pleonectria strobi "
"OTU_5744","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","","",""
"OTU_4887","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia",""
"OTU_6770","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriaceae","Ceramothyrium","Ceramothyrium linnaeae "
"OTU_7646","Fungi","Ascomycota","","","","",""
"OTU_5753","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Trichothecium","Trichothecium roseum "
"OTU_5837","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_3846","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Thyridariaceae","",""
"OTU_7466","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","","",""
"OTU_6967","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_5098","Fungi","Ascomycota","","","","",""
"OTU_6450","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium",""
"OTU_7770","Fungi","Ascomycota","","","","",""
"OTU_5656","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae","Bullera",""
"OTU_7596","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",""
"OTU_5292","Fungi","Ascomycota","Pezizomycetes","Pezizales","Morchellaceae","Morchella",""
"OTU_6971","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","",""
"OTU_7531","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","",""
"OTU_6107","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Sirobasidiaceae","",""
"OTU_6755","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",""
"OTU_6931","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma kurtzmanii "
"OTU_7287","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium",""
