"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_1998","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Zymoseptoria",""
"OTU_2270","Fungi","Ascomycota","","","","",""
"OTU_1690","Fungi","","","","","",""
"OTU_7489","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",""
"OTU_1278","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes versicolor "
"OTU_480","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","","Oliveonia",""
"OTU_1554","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","Keissleriella taminensis "
"OTU_1544","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","",""
"OTU_1281","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",""
"OTU_1279","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pyrenochaetopsidaceae","Xenopyrenochaetopsis","Xenopyrenochaetopsis pratorum "
"OTU_5861","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita",""
"OTU_2178","Fungi","Ascomycota","Dothideomycetes","","","",""
"OTU_1433","Fungi","Ascomycota","Dothideomycetes","","","",""
"OTU_7052","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma guiyangensis "
"OTU_638","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_1052","Fungi","Basidiomycota","Cystobasidiomycetes","","","",""
"OTU_97","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_3732","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Perenniporia","Perenniporia narymica "
"OTU_3901","Fungi","Basidiomycota","Cystobasidiomycetes","","Symmetrosporaceae","Symmetrospora",""
"OTU_2030","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_980","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Acremonium","Acremonium hyalinulum "
"OTU_1646","Fungi","Basidiomycota","Tremellomycetes","","","",""
"OTU_1778","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon",""
"OTU_1090","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium",""
"OTU_2534","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","",""
"OTU_906","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Scedosporium","Scedosporium dehoogii "
"OTU_1216","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus","Paraglomus occultum "
"OTU_113","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","",""
"OTU_576","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Neohelicomyces",""
"OTU_1493","Fungi","Ascomycota","","","","",""
"OTU_2610","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","","",""
"OTU_301","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","",""
"OTU_558","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_241","Fungi","Basidiomycota","Agaricomycetes","","","Xenasmatella",""
"OTU_84","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium",""
"OTU_2416","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","Taphrina betulina "
"OTU_1114","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia canadensis "
"OTU_556","Fungi","Ascomycota","Leotiomycetes","Helotiales","","Mirandina",""
"OTU_677","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Rachicladosporium","Rachicladosporium cboliae "
"OTU_853","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_1353","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Hyphodermella","Hyphodermella rosae "
"OTU_612","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium",""
"OTU_4934","Fungi","Basidiomycota","Tremellomycetes","","","",""
"OTU_5213","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Myrothecium",""
"OTU_1406","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylella",""
"OTU_268","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_659","Fungi","Rozellomycota","","","","",""
"OTU_4995","Fungi","","","","","",""
"OTU_247","Fungi","","","","","",""
"OTU_2410","Fungi","Basidiomycota","Agaricomycetes","","","Xenasmatella",""
"OTU_5245","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus versicolor "
"OTU_3111","Fungi","","","","","",""
"OTU_711","Fungi","","","","","",""
"OTU_5350","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_202","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Hymenoscyphus",""
"OTU_272","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","",""
"OTU_934","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum tamarilloi "
"OTU_24","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Macrophomina","Macrophomina phaseolina "
"OTU_982","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Aaosphaeria","Aaosphaeria arxii ",""
"OTU_1258","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Cistella",""
"OTU_93","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",""
"OTU_3880","Fungi","","","","","",""
"OTU_1301","Fungi","Ascomycota","Lecanoromycetes","","","",""
"OTU_721","Fungi","","","","","",""
"OTU_1531","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","",""
"OTU_1935","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Irpex","Irpex lacteus "
"OTU_1844","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeopoacea","Phaeopoacea muriformis "
"OTU_1390","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Neocucurbitaria","Neocucurbitaria juglandicola "
"OTU_821","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Thyridariaceae","Massariosphaeria","Massariosphaeria roumeguerei "
"OTU_1934","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","",""
"OTU_928","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia",""
"OTU_292","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus",""
"OTU_2063","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Peniophoraceae","Peniophora",""
"OTU_4249","Fungi","","","","","",""
"OTU_5175","Fungi","Basidiomycota","Exobasidiomycetes","Tilletiales","Tilletiaceae","Tilletia",""
"OTU_476","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus",""
"OTU_1717","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia",""
"OTU_1221","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Neopseudolachnella",""
"OTU_561","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales","","",""
"OTU_2102","Fungi","Basidiomycota","Microbotryomycetes","","","",""
"OTU_2942","Fungi","","","","","",""
"OTU_997","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Calycina",""
"OTU_1682","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma","Hyphoderma setigerum "
"OTU_2409","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces",""
"OTU_1838","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus",""
"OTU_6921","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",""
"OTU_1169","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",""
"OTU_514","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Tubeufia",""
"OTU_2350","Fungi","Basidiomycota","Exobasidiomycetes","","","",""
"OTU_710","Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Cladorrhinum","Cladorrhinum australe "
"OTU_1318","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",""
"OTU_134","Fungi","","","","","",""
"OTU_450","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema",""
"OTU_2475","Fungi","Ascomycota","","","","",""
"OTU_1889","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",""
"OTU_7837","Fungi","","","","","",""
"OTU_118","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Niesslia","Niesslia mucida "
"OTU_633","Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Podospora",""
"OTU_407","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Humicola","Humicola olivacea "
"OTU_5909","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","",""
"OTU_1501","Fungi","Basidiomycota","Agaricomycetes","Agaricales","","",""
"OTU_1845","Fungi","","","","","",""
"OTU_656","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces",""
"OTU_4377","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium",""
"OTU_1572","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","",""
"OTU_4962","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","Keissleriella taminensis "
"OTU_672","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","",""
"OTU_923","Fungi","Ascomycota","Leotiomycetes","Rhytismatales","","Karstenia",""
"OTU_151","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_4237","Fungi","Olpidiomycota","","","","",""
"OTU_624","Fungi","Ascomycota","","","","",""
"OTU_1272","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Protomycetaceae","Protomyces",""
"OTU_100","Fungi","","","","","",""
"OTU_207","Fungi","Basidiomycota","Classiculomycetes","Classiculales","","",""
"OTU_5108","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","","",""
"OTU_3218","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_2065","Fungi","Ascomycota","","","","",""
"OTU_1985","Fungi","Basidiomycota","Tremellomycetes","Tremellales","","",""
"OTU_4879","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Toxicocladosporium","Toxicocladosporium irritans "
"OTU_750","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Waitea","Waitea circinata "
"OTU_2042","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Hyphodontia","Hyphodontia zhixiangii "
"OTU_2262","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Sarocladium",""
"OTU_413","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","",""
"OTU_3358","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",""
"OTU_838","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis",""
"OTU_53","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","",""
"OTU_1222","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_3","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Corynesporascaceae","Corynespora","Corynespora cassiicola "
"OTU_422","Fungi","Ascomycota","Sordariomycetes","Microascales","Ceratocystidaceae","Ceratocystis",""
"OTU_7668","Fungi","","","","","",""
"OTU_154","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys",""
"OTU_6552","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Herpotrichia",""
"OTU_6598","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma",""
"OTU_1082","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","",""
"OTU_1746","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Torulaceae","Dendryphion","Dendryphion europaeum "
"OTU_2148","Fungi","Ascomycota","Dothideomycetes","Dothideales","","",""
"OTU_64","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia",""
"OTU_594","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium",""
"OTU_3152","Fungi","Ascomycota","","","","",""
"OTU_641","Fungi","Ascomycota","","","","",""
"OTU_1909","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora livistonae "
"OTU_236","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","","",""
"OTU_2730","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Pseudocoleophoma",""
"OTU_1444","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","","",""
"OTU_5437","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_312","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","","",""
"OTU_144","Fungi","","","","","",""
"OTU_448","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Myrmecridium",""
"OTU_1294","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Grifolaceae","Grifola","Grifola frondosa "
"OTU_428","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","",""
"OTU_231","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Cercophora",""
"OTU_124","Fungi","Basidiomycota","Agaricomycetes","Phallales","Phallaceae","Phallus","Phallus rugulosus "
"OTU_6910","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum destructivum "
"OTU_324","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Thelonectria",""
"OTU_7437","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"OTU_518","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","","",""
"OTU_1752","Fungi","","","","","",""
"OTU_3446","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Stomiopeltis","Stomiopeltis syzygii "
"OTU_141","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma",""
"OTU_3730","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Mazzantia","Mazzantia angelicae "
"OTU_5689","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",""
"OTU_79","Fungi","Ascomycota","Lecanoromycetes","Trapeliales","Phlyctidaceae","Phlyctis",""
"OTU_81","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_3138","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",""
"OTU_606","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","",""
"OTU_1820","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia flanaganii "
"OTU_3493","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_1282","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma",""
"OTU_453","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_7464","Fungi","","","","","",""
"OTU_1466","Fungi","Ascomycota","Sordariomycetes","Xylariales","","",""
"OTU_2739","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Torulaceae","Torula",""
"OTU_2878","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","Periconia circinata "
"OTU_973","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium",""
"OTU_5827","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Paradevriesiaceae","Paradevriesia","Paradevriesia americana "
"OTU_939","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_2369","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_1463","Fungi","Ascomycota","Sordariomycetes","Phomatosporales","Phomatosporaceae","Phomatospora","Phomatospora biseriata "
"OTU_7358","Fungi","","","","","",""
"OTU_2875","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_44","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Poaceascoma",""
"OTU_824","","","","","","",""
"OTU_4057","Fungi","Ascomycota","Sordariomycetes","Xylariales","Graphostromataceae","Biscogniauxia","Biscogniauxia mediterranea "
"OTU_1233","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_2428","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","",""
"OTU_4160","Fungi","Basidiomycota","Microbotryomycetes","","Chrysozymaceae","Chrysozyma",""
"OTU_7319","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_302","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha",""
"OTU_2726","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha",""
"OTU_4593","Fungi","","","","","",""
"OTU_2343","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Sarocladium",""
"OTU_1423","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","","",""
"OTU_1252","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_1593","Fungi","","","","","",""
"OTU_158","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Podospora",""
"OTU_229","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",""
"OTU_6625","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_1293","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Fusariella",""
"OTU_1565","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_687","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","",""
"OTU_2024","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Dinemasporium","Dinemasporium morbidum "
"OTU_455","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_204","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_187","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","",""
"OTU_545","Fungi","Ascomycota","Sordariomycetes","Branch06","","",""
"OTU_2044","Fungi","Ascomycota","Dothideomycetes","","","",""
"OTU_4403","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"OTU_7253","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Neohelicomyces",""
"OTU_220","Fungi","Ascomycota","Sordariomycetes","Atractosporales","Conlariaceae","Conlarium","Conlarium sacchari "
"OTU_2415","Fungi","Basidiomycota","Agaricomycetes","","","Xenasmatella",""
"OTU_7587","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella oryzae "
"OTU_526","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber lyonii "
"OTU_6592","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_462","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium",""
"OTU_1260","Fungi","Ascomycota","Arthoniomycetes","Lichenostigmatales","Phaeococcomycetaceae","Phaeococcomyces",""
"OTU_2003","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum",""
"OTU_264","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",""
"OTU_7557","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella",""
"OTU_601","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","",""
"OTU_208","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",""
"OTU_1283","Fungi","Rozellomycota","","Gs07","","",""
"OTU_4894","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_5277","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","",""
"OTU_763","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria",""
"OTU_288","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Acremonium","Acremonium persicinum "
"OTU_994","Fungi","","","","","",""
"OTU_1556","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_1164","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea",""
"OTU_3692","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum sanguinolentum "
"OTU_3278","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Diatrypella","Diatrypella favacea "
"OTU_31","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","","",""
"OTU_917","Fungi","Ascomycota","","","","",""
"OTU_2509","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma","Hyphoderma litschaueri "
"OTU_1384","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","","",""
"OTU_7599","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_90","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","","",""
"OTU_1862","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Ascochyta","Ascochyta medicaginicola var. macrospora "
"OTU_981","Fungi","Ascomycota","Leotiomycetes","Helotiales","","Cryptocline","Cryptocline arctostaphyli "
"OTU_289","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium",""
"OTU_1411","Fungi","Basidiomycota","Microbotryomycetes","","","",""
"OTU_908","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza",""
"OTU_7249","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","",""
"OTU_449","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Lecythophora",""
"OTU_600","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium","Camposporium appendiculatum "
"OTU_472","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus",""
"OTU_4636","Fungi","Ascomycota","Dothideomycetes","","","",""
"OTU_2101","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon","Xylodon radula "
"OTU_43","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metacordyceps","Metacordyceps chlamydosporia "
"OTU_1141","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium oxalicum "
"OTU_1453","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","",""
"OTU_5605","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_426","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Ascospirella","Ascospirella lutea "
"OTU_4062","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_3088","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor",""
"OTU_774","Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Cladorrhinum","Cladorrhinum flexuosum "
"OTU_593","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Tetraplosphaeriaceae","",""
"OTU_3155","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Fuscoporia","Fuscoporia australiana "
"OTU_1275","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_1420","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Paradevriesiaceae","Paradevriesia","Paradevriesia americana "
"OTU_2214","Fungi","Ascomycota","Lecanoromycetes","","","",""
"OTU_879","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor",""
"OTU_1445","Fungi","Basidiobolomycota","Basidiobolomycetes","Basidiobolales","","",""
"OTU_1596","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sclerostagonospora",""
"OTU_1880","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Sarcinomyces","",""
"OTU_707","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Alphamycetaceae","Betamyces",""
"OTU_2864","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_465","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",""
"OTU_1037","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","",""
"OTU_856","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_4157","Fungi","","","","","",""
"OTU_7188","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria",""
"OTU_1159","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_3461","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","",""
"OTU_1193","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria",""
"OTU_5937","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_613","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",""
"OTU_361","Fungi","","","","","",""
"OTU_3120","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",""
"OTU_1126","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",""
"OTU_1259","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","Nigrospora oryzae "
