"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_2942","Fungi","","","","","",""
"OTU_997","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Calycina",""
"OTU_4486","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_6848","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora",""
"OTU_6101","Fungi","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia",""
"OTU_2073","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_2409","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces",""
"OTU_1169","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",""
"OTU_514","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Tubeufia",""
"OTU_710","Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Cladorrhinum","Cladorrhinum australe "
"OTU_134","Fungi","","","","","",""
"OTU_5582","Fungi","","","","","",""
"OTU_450","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema",""
"OTU_1437","Fungi","Monoblepharomycota","Monoblepharidomycetes","","","",""
"OTU_2475","Fungi","Ascomycota","","","","",""
"OTU_7837","Fungi","","","","","",""
"OTU_118","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Niesslia","Niesslia mucida "
"OTU_4020","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","Eriospora",""
"OTU_633","Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Podospora",""
"OTU_407","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Humicola","Humicola olivacea "
"OTU_1501","Fungi","Basidiomycota","Agaricomycetes","Agaricales","","",""
"OTU_1845","Fungi","","","","","",""
"OTU_656","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces",""
"OTU_4377","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium",""
"OTU_889","Fungi","Ascomycota","","","","",""
"OTU_3075","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_1572","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","",""
"OTU_672","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","",""
"OTU_923","Fungi","Ascomycota","Leotiomycetes","Rhytismatales","","Karstenia",""
"OTU_151","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_4237","Fungi","Olpidiomycota","","","","",""
"OTU_624","Fungi","Ascomycota","","","","",""
"OTU_100","Fungi","","","","","",""
"OTU_3022","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","","Oliveonia",""
"OTU_207","Fungi","Basidiomycota","Classiculomycetes","Classiculales","","",""
"OTU_6758","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",""
"OTU_5108","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","","",""
"OTU_2065","Fungi","Ascomycota","","","","",""
"OTU_4474","Fungi","","","","","",""
"OTU_750","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Waitea","Waitea circinata "
"OTU_2042","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Hyphodontia","Hyphodontia zhixiangii "
"OTU_2941","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Hyphodontia","Hyphodontia pallidula "
"OTU_2262","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Sarocladium",""
"OTU_3358","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",""
"OTU_1616","Fungi","Ascomycota","Sordariomycetes","","","",""
"OTU_7803","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Neovaginatispora","Neovaginatispora clematidis "
"OTU_838","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis",""
"OTU_53","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","",""
"OTU_2708","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Junghuhnia","Junghuhnia nitida "
"OTU_3","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Corynesporascaceae","Corynespora","Corynespora cassiicola "
"OTU_422","Fungi","Ascomycota","Sordariomycetes","Microascales","Ceratocystidaceae","Ceratocystis",""
"OTU_154","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys",""
"OTU_6552","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Herpotrichia",""
"OTU_1082","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","",""
"OTU_64","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia",""
"OTU_594","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium",""
"OTU_641","Fungi","Ascomycota","","","","",""
"OTU_1909","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora livistonae "
"OTU_236","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","","",""
"OTU_5437","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_144","Fungi","","","","","",""
"OTU_448","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Myrmecridium",""
"OTU_428","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","",""
"OTU_2031","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","","Oliveonia",""
"OTU_231","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Cercophora",""
"OTU_124","Fungi","Basidiomycota","Agaricomycetes","Phallales","Phallaceae","Phallus","Phallus rugulosus "
"OTU_324","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Thelonectria",""
"OTU_2252","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","",""
"OTU_7437","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"OTU_518","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","","",""
"OTU_1456","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_2012","Fungi","","","","","",""
"OTU_141","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma",""
"OTU_3727","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Perenniporia","Perenniporia subacida "
"OTU_5689","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",""
"OTU_79","Fungi","Ascomycota","Lecanoromycetes","Trapeliales","Phlyctidaceae","Phlyctis",""
"OTU_2731","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium",""
"OTU_81","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_3138","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",""
"OTU_2392","Fungi","","","","","",""
"OTU_2518","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","","",""
"OTU_2484","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma",""
"OTU_606","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","",""
"OTU_1820","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia flanaganii "
"OTU_3493","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_4568","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","","",""
"OTU_3696","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","Steccherinum fimbriatum "
"OTU_4603","Fungi","Ascomycota","Lecanoromycetes","","","",""
"OTU_453","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_7464","Fungi","","","","","",""
"OTU_1466","Fungi","Ascomycota","Sordariomycetes","Xylariales","","",""
"OTU_2878","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","Periconia circinata "
"OTU_973","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium",""
"OTU_5827","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Paradevriesiaceae","Paradevriesia","Paradevriesia americana "
"OTU_939","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_1463","Fungi","Ascomycota","Sordariomycetes","Phomatosporales","Phomatosporaceae","Phomatospora","Phomatospora biseriata "
"OTU_7358","Fungi","","","","","",""
"OTU_44","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Poaceascoma",""
"OTU_3323","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Phlebia","Phlebia acerina "
"OTU_4523","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Aporpiaceae","Elmerina","Elmerina caryae "
"OTU_824","","","","","","",""
"OTU_1233","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_302","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha",""
"OTU_2726","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha",""
"OTU_1107","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita",""
"OTU_1161","Fungi","Olpidiomycota","","","","",""
"OTU_4593","Fungi","","","","","",""
"OTU_778","Fungi","","","","","",""
"OTU_1007","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Dichotomopilus",""
"OTU_1252","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_1593","Fungi","","","","","",""
"OTU_158","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Podospora",""
"OTU_229","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",""
"OTU_1293","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Fusariella",""
"OTU_1565","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_687","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","",""
"OTU_2024","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Dinemasporium","Dinemasporium morbidum "
"OTU_455","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_204","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_545","Fungi","Ascomycota","Sordariomycetes","Branch06","","",""
"OTU_4403","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"OTU_3950","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","",""
"OTU_1548","Fungi","Rozellomycota","","","","",""
"OTU_7253","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Neohelicomyces",""
"OTU_220","Fungi","Ascomycota","Sordariomycetes","Atractosporales","Conlariaceae","Conlarium","Conlarium sacchari "
"OTU_4983","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phanerochaete","Phanerochaete queletii "
"OTU_6815","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_3856","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma",""
"OTU_3999","Fungi","","","","","",""
"OTU_6592","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_462","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium",""
"OTU_2003","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum",""
"OTU_264","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",""
"OTU_601","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","",""
"OTU_208","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",""
"OTU_1670","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis",""
"OTU_5277","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","",""
"OTU_763","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria",""
"OTU_288","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Acremonium","Acremonium persicinum "
"OTU_994","Fungi","","","","","",""
"OTU_3119","Fungi","Ascomycota","Sordariomycetes","","","",""
"OTU_6029","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Diplodia",""
"OTU_1164","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea",""
"OTU_5609","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_31","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","","",""
"OTU_1843","Fungi","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","",""
"OTU_917","Fungi","Ascomycota","","","","",""
"OTU_1384","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","","",""
"OTU_7599","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_90","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","","",""
"OTU_981","Fungi","Ascomycota","Leotiomycetes","Helotiales","","Cryptocline","Cryptocline arctostaphyli "
"OTU_289","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium",""
"OTU_1411","Fungi","Basidiomycota","Microbotryomycetes","","","",""
"OTU_908","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza",""
"OTU_3237","Fungi","Ascomycota","Dothideomycetes","Capnodiales","","",""
"OTU_2932","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes",""
"OTU_3298","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella",""
"OTU_449","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Lecythophora",""
"OTU_2314","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema",""
"OTU_600","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Camposporium","Camposporium appendiculatum "
"OTU_43","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metacordyceps","Metacordyceps chlamydosporia "
"OTU_1141","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium oxalicum "
"OTU_506","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","",""
"OTU_1453","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","",""
"OTU_426","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Ascospirella","Ascospirella lutea "
"OTU_4062","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_2945","Fungi","","","","","",""
"OTU_774","Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Cladorrhinum","Cladorrhinum flexuosum "
"OTU_593","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Tetraplosphaeriaceae","",""
"OTU_3155","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Fuscoporia","Fuscoporia australiana "
"OTU_1275","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_1420","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Paradevriesiaceae","Paradevriesia","Paradevriesia americana "
"OTU_2214","Fungi","Ascomycota","Lecanoromycetes","","","",""
"OTU_879","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor",""
"OTU_1445","Fungi","Basidiobolomycota","Basidiobolomycetes","Basidiobolales","","",""
"OTU_1284","Fungi","","","","","",""
"OTU_1880","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Sarcinomyces","",""
"OTU_707","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Alphamycetaceae","Betamyces",""
"OTU_5339","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor","Mucor irregularis "
"OTU_1569","Fungi","Ascomycota","Dothideomycetes","Capnodiales","","Arthrocatena","Arthrocatena tenebrio "
"OTU_465","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",""
"OTU_856","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_7188","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria",""
"OTU_2196","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_3461","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","",""
"OTU_1193","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria",""
"OTU_5937","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_613","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",""
"OTU_7406","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_361","Fungi","","","","","",""
"OTU_3301","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora",""
"OTU_3555","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_3121","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neodidymella",""
"OTU_1126","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",""
"OTU_5367","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Alfaria",""
"OTU_1259","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","Nigrospora oryzae "
"OTU_380","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",""
"OTU_513","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium",""
"OTU_4911","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","",""
"OTU_3363","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon",""
"OTU_2116","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Rosellinia",""
"OTU_662","Fungi","","","","","",""
"OTU_6068","Fungi","","","","","",""
"OTU_121","Fungi","","","","","",""
"OTU_3832","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","",""
"OTU_106","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Mariannaea","Mariannaea punicea "
"OTU_3489","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Stilbosporaceae","Stegonsporium","Stegonsporium acerophilum "
"OTU_2964","Fungi","Ascomycota","","","","",""
"OTU_498","Fungi","Ascomycota","Sordariomycetes","Phyllachorales","Phyllachoraceae","Phyllachora","Phyllachora sylvatica "
"OTU_6542","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora",""
"OTU_282","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_4497","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","",""
"OTU_7713","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_1830","Fungi","","","","","",""
"OTU_7133","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"OTU_2569","Fungi","Basidiomycota","Agaricomycetes","Polyporales","","",""
"OTU_3205","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Crustodontia","Crustodontia chrysocreas "
"OTU_566","Fungi","Basidiomycota","Classiculomycetes","Classiculales","","",""
"OTU_1039","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicoma",""
"OTU_695","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","",""
"OTU_6753","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_1036","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",""
"OTU_214","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",""
"OTU_2556","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Rigidoporus","Rigidoporus pouzarii "
"OTU_557","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium",""
"OTU_685","Fungi","Ascomycota","Pezizomycetes","Pyronemataceae","Genea","",""
"OTU_4421","Fungi","Basidiomycota","Agaricomycetes","Polyporales","","",""
"OTU_3652","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium",""
"OTU_667","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pectenia",""
"OTU_1155","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","",""
"OTU_3990","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","",""
"OTU_3053","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus",""
"OTU_775","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Sclerotinia","Sclerotinia sclerotiorum "
"OTU_596","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",""
"OTU_755","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnum",""
"OTU_753","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_6586","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","","",""
"OTU_6696","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis",""
"OTU_875","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Goffeauzyma","Goffeauzyma gastrica "
"OTU_812","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","",""
"OTU_2707","Fungi","","","","","",""
"OTU_1925","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna","Nigrograna jinghongensis "
"OTU_3478","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Dentocorticium","Dentocorticium portoricense "
"OTU_6307","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_1365","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Panaeolus",""
"OTU_338","Fungi","Ascomycota","Sordariomycetes","","Junewangiaceae","",""
"OTU_3342","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Lopharia","Lopharia cinerascens "
"OTU_1994","Fungi","","","","","",""
"OTU_772","Fungi","Ascomycota","Eurotiomycetes","Onygenales","","",""
"OTU_2985","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum",""
"OTU_1244","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula",""
"OTU_2550","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Dichotomopilus","Dichotomopilus erectus "
"OTU_2675","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Choanephoraceae","Blakeslea","Blakeslea trispora "
"OTU_499","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Zopfiella",""
"OTU_5352","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_1086","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","",""
"OTU_688","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Veronaeopsis",""
"OTU_4515","Fungi","","","","","",""
"OTU_201","Fungi","Basidiomycota","Tremellomycetes","Tremellales","","",""
"OTU_7471","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_177","Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Podospora",""
"OTU_7647","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Arnium",""
"OTU_1513","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Furcasterigmium","Furcasterigmium furcatum "
"OTU_397","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_849","Fungi","Basidiomycota","Microbotryomycetes","","","",""
"OTU_157","Fungi","Ascomycota","Sordariomycetes","Papulosaceae","Wongia","",""
"OTU_3445","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Pseudoophiobolus",""
"OTU_286","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_341","Fungi","Ascomycota","Sordariomycetes","Branch06","","",""
"OTU_5454","Fungi","","","","","",""
"OTU_2072","Fungi","Basidiomycota","Cystobasidiomycetes","Sakaguchiales","Sakaguchiaceae","Sakaguchia",""
"OTU_1208","Fungi","Ascomycota","","","","",""
"OTU_723","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Magnaporthiopsis","Magnaporthiopsis incrustans "
"OTU_7172","Fungi","","","","","",""
"OTU_438","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","Cirrenalia",""
"OTU_873","Fungi","","","","","",""
"OTU_172","Fungi","Ascomycota","Sordariomycetes","Atractosporales","Conlariaceae","Conlarium",""
"OTU_893","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium",""
"OTU_938","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","","",""
"OTU_6481","Fungi","Ascomycota","","","","",""
"OTU_6244","Fungi","","","","","",""
"OTU_974","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","",""
"OTU_2146","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_835","Fungi","Basidiomycota","Tremellomycetes","","","",""
"OTU_1485","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cystofilobasidiaceae","Cystofilobasidium",""
"OTU_193","Fungi","","","","","",""
"OTU_2946","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",""
"OTU_3826","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","","Candida","Candida parapsilosis "
"OTU_5727","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella","Didymella glomerata "
