"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_1223","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria",""
"OTU_348","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema zeae "
"OTU_726","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","",""
"OTU_882","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","Periconia chimonanthi "
"OTU_275","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Paradevriesiaceae","Paradevriesia","Paradevriesia americana "
"OTU_1512","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","",""
"OTU_3357","Fungi","","","","","",""
"OTU_4016","Fungi","Basidiomycota","Microbotryomycetes","","Chrysozymaceae","Sampaiozyma","Sampaiozyma ingeniosa "
"OTU_560","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_6562","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_1817","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","Ophiognomonia","Ophiognomonia hiawathae "
"OTU_4164","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum graminicola "
"OTU_567","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Uwebraunia","Uwebraunia dekkeri "
"OTU_414","Fungi","Ascomycota","Leotiomycetes","Helotiales","","Tricellula","Tricellula aquatica "
"OTU_6708","Fungi","","","","","",""
"OTU_190","Fungi","","","","","",""
"OTU_2596","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia patagonica "
"OTU_608","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_1671","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sclerostagonospora",""
"OTU_2340","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",""
"OTU_604","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neoascochyta",""
"OTU_1332","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia hawaiiensis "
"OTU_7369","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Cercospora",""
"OTU_2294","Fungi","Ascomycota","Leotiomycetes","","","",""
"OTU_2885","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","","",""
"OTU_1300","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_4766","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Cryptococcus",""
"OTU_129","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Panaeolus",""
"OTU_2403","Fungi","Basidiomycota","Microbotryomycetes","","Chrysozymaceae","Sampaiozyma","Sampaiozyma ingeniosa "
"OTU_666","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","",""
"OTU_3919","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Protomycetaceae","Protomyces","Protomyces gravidus "
"OTU_3052","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Porotheleaceae","Porotheleum","Porotheleum fimbriatum "
"OTU_1837","Fungi","Basidiomycota","Tremellomycetes","Tremellales","","",""
"OTU_5359","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora",""
"OTU_1370","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",""
"OTU_4263","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris",""
"OTU_1677","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium",""
"OTU_7271","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",""
"OTU_358","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Cistella",""
"OTU_1003","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",""
"OTU_4581","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Hoehnelomycetaceae","Atractiella",""
"OTU_3159","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Zymoseptoria",""
"OTU_1780","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_7438","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_7811","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma guiyangensis "
"OTU_4520","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neoascochyta",""
"OTU_979","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",""
"OTU_642","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_2963","Fungi","Ascomycota","","","","",""
"OTU_1460","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia fristingensis "
"OTU_6656","Fungi","","","","","",""
"OTU_7354","Fungi","","","","","",""
"OTU_1619","Fungi","Ascomycota","Sordariomycetes","Xylariales","Sporocadaceae","Morinia","Morinia phoenicicola "
"OTU_1771","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","",""
"OTU_1413","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe",""
"OTU_7130","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_2103","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia","Ramularia collo-cygni "
"OTU_4361","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_1982","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Cladosporium velox "
"OTU_1967","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_1043","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_880","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_2280","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_2036","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Limonomyces",""
"OTU_1356","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","",""
"OTU_1100","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum destructivum "
"OTU_747","Fungi","Ascomycota","Leotiomycetes","Rhytismatales","","Karstenia",""
"OTU_728","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe","Diaporthe cotoneastri "
"OTU_1976","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"OTU_597","Fungi","Basidiomycota","Exobasidiomycetes","Entylomatales","Entylomataceae","Entyloma",""
"OTU_1792","Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","","",""
"OTU_7752","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_1606","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Lectera","Lectera nordwiniana "
"OTU_1855","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_977","Fungi","Ascomycota","Eurotiomycetes","Coryneliales","Coryneliaceae","Caliciopsis","Caliciopsis beckhausii "
"OTU_2544","Fungi","Basidiomycota","Tremellomycetes","","","",""
"OTU_522","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","",""
"OTU_4479","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Parastagonospora",""
"OTU_746","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_1735","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_6671","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Cercospora",""
"OTU_6685","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium",""
"OTU_1523","Fungi","Ascomycota","Eurotiomycetes","Herpotrichiellaceae","","",""
"OTU_1182","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","",""
"OTU_3992","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_4325","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Kondoaceae","Kondoa","Kondoa phyllada "
"OTU_1111","Fungi","Ascomycota","Dothideomycetes","","","",""
"OTU_582","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Graminopassalora","Graminopassalora graminis "
"OTU_3307","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_2129","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Parafenestella","Parafenestella salicis "
"OTU_2419","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Rosellinia","Rosellinia subiculata "
"OTU_1005","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Dissoconium",""
"OTU_1952","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_7401","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_1110","Fungi","Ascomycota","Sordariomycetes","Xylariales","Sporocadaceae","Seimatosporium",""
"OTU_4012","Fungi","","","","","",""
"OTU_575","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_5598","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","Ophiosphaerella aquatica "
"OTU_586","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",""
"OTU_1136","Fungi","","","","","",""
"OTU_1431","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Melampsoraceae","Melampsora","Melampsora medusae-populina "
"OTU_966","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella",""
"OTU_3410","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum hanaui "
"OTU_1041","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","Keissleriella caraganae "
"OTU_171","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe","Diaporthe caulivora "
"OTU_591","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Fraxinicola","Fraxinicola europaea "
"OTU_3079","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_930","Fungi","Ascomycota","Leotiomycetes","Helotiales","Calloriaceae","Populomyces","Populomyces zwinianus "
"OTU_2336","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiotremataceae","",""
"OTU_3836","Fungi","Basidiomycota","Tremellomycetes","Tremellales","","",""
"OTU_427","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_1177","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Crocicreas",""
"OTU_825","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","Leptospora rubella "
"OTU_6461","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora","Stagonospora foliicola "
"OTU_213","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala opportunistica "
"OTU_6599","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Cercospora",""
"OTU_7527","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_733","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_2813","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_1620","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Schizothyriaceae","",""
"OTU_1917","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Wojnowiciella",""
"OTU_4342","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnum","Lachnum rhytismatis "
"OTU_5759","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Cercospora",""
"OTU_1686","Fungi","Ascomycota","Dothideomycetes","","","",""
"OTU_1728","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","",""
"OTU_3605","Fungi","Ascomycota","","","","",""
"OTU_1315","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraophiobolus","Paraophiobolus torilicola "
"OTU_1049","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Dothiora",""
"OTU_852","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",""
"OTU_1653","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",""
"OTU_3229","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Parastagonospora",""
"OTU_2888","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","","Oliveonia",""
"OTU_3678","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe",""
"OTU_1336","Fungi","Basidiomycota","Cystobasidiomycetes","Sakaguchiales","Sakaguchiaceae","Sakaguchia",""
"OTU_5682","Fungi","Ascomycota","Sordariomycetes","Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis","Pestalotiopsis jesteri "
"OTU_4385","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_1664","Fungi","Ascomycota","Lecanoromycetes","","","",""
"OTU_87","Fungi","Ascomycota","Sordariomycetes","Atractosporales","Conlariaceae","Conlarium",""
"OTU_900","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Tetraplosphaeriaceae","Tetraploa","Tetraploa sasicola "
"OTU_2740","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium minutum "
"OTU_3284","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",""
"OTU_6617","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella","Septoriella callistemonis "
"OTU_3316","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Protomycetaceae","Protomyces","Protomyces inouyei "
"OTU_520","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","Bipolaris microstegii "
"OTU_577","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala opportunistica "
"OTU_353","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala opportunistica "
"OTU_1248","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Strelitzianaceae","Strelitziana","Strelitziana albiziae "
"OTU_635","Fungi","Ascomycota","","","","",""
"OTU_877","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","",""
"OTU_2089","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma",""
"OTU_858","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Itersonilia","Itersonilia perplexans "
"OTU_153","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Gaeumannomyces","Gaeumannomyces radicicola "
"OTU_2829","Fungi","","","","","",""
"OTU_1373","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Setophoma",""
"OTU_423","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",""
"OTU_7798","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_933","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","Pseudorobillarda","Pseudorobillarda phragmitis "
"OTU_1592","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_1378","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia",""
"OTU_1932","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","",""
"OTU_2479","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_4726","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella oryzae "
"OTU_1716","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_1266","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","Taphrina caerulescens "
"OTU_3429","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe","Diaporthe monetii "
"OTU_1152","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_2994","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","","",""
"OTU_2486","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma","Hyphoderma setigerum "
"OTU_2862","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_6179","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma","Hyphoderma setigerum "
"OTU_3752","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Acrodontium","Acrodontium neolitseae "
"OTU_1019","Fungi","Ascomycota","","","","",""
"OTU_2462","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Melampsoraceae","Melampsora","Melampsora epitea "
"OTU_1308","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia diffluens "
"OTU_5882","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Dissoconium",""
"OTU_7766","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_1697","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","",""
"OTU_5651","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae","Cystofilobasidium","Cystofilobasidium macerans "
"OTU_1072","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","",""
"OTU_1367","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","Ophiognomonia","Ophiognomonia melanostyla "
"OTU_7751","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",""
"OTU_4968","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_99","Fungi","","","","","",""
"OTU_1594","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_3058","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Perusta","Perusta inaequalis "
"OTU_1150","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","",""
"OTU_3268","Fungi","Ascomycota","Dothideomycetes","","","",""
"OTU_5100","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phanerochaete","Phanerochaete sordida "
"OTU_4595","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_4142","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","","",""
"OTU_1479","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Zymoseptoria",""
"OTU_3902","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae","",""
"OTU_2601","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","",""
"OTU_3764","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",""
"OTU_1924","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_2061","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","",""
"OTU_2527","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_548","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Articulospora",""
"OTU_1053","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella","Septoriella agrostina "
"OTU_1333","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","Pseudorobillarda",""
"OTU_651","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Acremonium","Acremonium fusidioides "
"OTU_1539","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria botrytis "
"OTU_790","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella","Septoriella oudemansii "
"OTU_2393","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","Keissleriella poagena "
"OTU_1689","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","","",""
"OTU_2500","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_4284","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_1769","Fungi","Ascomycota","Leotiomycetes","Helotiales","","Tricellula",""
"OTU_2443","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Acremonium",""
"OTU_7284","Fungi","Ascomycota","Dothideomycetes","Bezerromycetales","Bezerromycetaceae","Bezerromyces",""
"OTU_1723","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","",""
"OTU_2470","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus",""
"OTU_3777","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes trogii "
"OTU_2674","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Myrothecium",""
"OTU_796","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella",""
"OTU_4047","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_2417","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia globosa "
"OTU_1417","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",""
"OTU_6644","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Peroneutypa",""
"OTU_6316","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","",""
"OTU_7018","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",""
"OTU_4219","Fungi","","","","","",""
"OTU_1694","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Parastagonospora","Parastagonospora allouniseptata "
"OTU_2837","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","",""
"OTU_109","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Mrakia","Mrakia frigida "
"OTU_3222","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","",""
"OTU_4021","Fungi","Ascomycota","Dothideomycetes","","","Peltaster","Peltaster fructicola "
"OTU_988","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neodidymelliopsis","Neodidymelliopsis ranunculi "
"OTU_2886","Fungi","","","","","",""
"OTU_2679","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe","Diaporthe cotoneastri "
"OTU_590","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","Taphrina caerulescens "
"OTU_3879","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","",""
"OTU_2367","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Plenodomus","Plenodomus changchunensis "
"OTU_1551","Fungi","Ascomycota","Leotiomycetes","Rhytismatales","Rhytismataceae","Lophodermium",""
"OTU_4534","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_234","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_2627","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Rachicladosporium",""
"OTU_2496","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus","Rhodosporidiobolus odoratus "
"OTU_1636","Fungi","Basidiomycota","Microbotryomycetes","","Chrysozymaceae","Chrysozyma",""
"OTU_2109","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Dissoconium","Dissoconium nelumbonis "
"OTU_1362","Fungi","Basidiomycota","Spiculogloeomycetes","Spiculogloeales","Spiculogloeaceae","Phyllozyma",""
"OTU_436","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Neohelicomyces",""
"OTU_2002","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Biappendiculispora",""
"OTU_1454","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Cladosporium fusiforme "
"OTU_163","Fungi","","","","","",""
"OTU_2050","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","","",""
"OTU_1851","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma taibaiensis "
"OTU_2926","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Incrustoporiaceae","Skeletocutis","Skeletocutis kuehneri "
"OTU_1841","Fungi","Ascomycota","Sporormiaceae","Preussia","Preussia tenerifae ","",""
"OTU_1063","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella",""
"OTU_392","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","Periconia macrospinosa "
"OTU_754","Fungi","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","Malassezia restricta "
"OTU_460","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma applanatum "
"OTU_1134","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora",""
"OTU_867","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sclerostagonospora",""
"OTU_6305","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_1202","Fungi","","","","","",""
