"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_9","Fungi","","","","","",""
"OTU_72","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_13","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella",""
"OTU_4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria tenuissima "
"OTU_12","Fungi","Basidiomycota","Exobasidiomycetes","Entylomatales","Entylomataceae","Tilletiopsis","Tilletiopsis washingtonensis "
"OTU_6544","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella zeae "
"OTU_1060","Fungi","Basidiomycota","Tremellomycetes","","","",""
"OTU_5","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella","Didymella glomerata "
"OTU_21","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae","Bullera",""
"OTU_291","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_17","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella oryzae "
"OTU_23","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema flavescens "
"OTU_36","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neoascochyta","Neoascochyta desmazieri "
"OTU_32","Fungi","Basidiomycota","Cystobasidiomycetes","Symmetrosporaceae","Symmetrospora","Symmetrospora",""
"OTU_10","Fungi","","","","","",""
"OTU_20","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella luteola "
"OTU_2","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",""
"OTU_85","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","",""
"OTU_18","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_2407","Fungi","","","","","",""
"OTU_133","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia",""
"OTU_95","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella",""
"OTU_65","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella zeae "
"OTU_4096","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma guiyangensis "
"OTU_15","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","",""
"OTU_45","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","Keissleriella poagena "
"OTU_48","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium",""
"OTU_3259","Fungi","","","","","",""
"OTU_176","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_59","Fungi","","","","","",""
"OTU_4607","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium",""
"OTU_6277","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_104","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella","Septoriella phragmitis "
"OTU_89","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_223","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Epicoccum","Epicoccum pseudokeratinophilum "
"OTU_4383","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_55","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_389","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",""
"OTU_419","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Edenia","Edenia gomezpompae "
"OTU_35","Fungi","Ascomycota","Dothideomycetes","","","",""
"OTU_54","Fungi","","","","","",""
"OTU_401","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_164","Fungi","Basidiomycota","Cystobasidiomycetes","","Symmetrosporaceae","Symmetrospora","Symmetrospora symmetrica "
"OTU_120","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neoascochyta",""
"OTU_673","Fungi","Basidiomycota","Exobasidiomycetes","Entylomatales","Entylomataceae","Tilletiopsis","Tilletiopsis washingtonensis "
"OTU_510","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula toruloides "
"OTU_130","Fungi","Basidiomycota","Cystobasidiomycetes","","Symmetrosporaceae","Symmetrospora","Symmetrospora oryzicola "
"OTU_464","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Stemphylium","Stemphylium vesicarium "
"OTU_174","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_75","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia zsoltii "
"OTU_11","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium equiseti "
"OTU_377","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Kiflimonium","Kiflimonium curvulum "
"OTU_1","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"OTU_189","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma",""
"OTU_199","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae","Cystofilobasidium","Cystofilobasidium macerans "
"OTU_19","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_239","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma tephrensis "
"OTU_203","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_924","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium slooffiae "
"OTU_115","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","Ophiosphaerella taiwanica "
"OTU_258","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_454","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma",""
"OTU_128","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora",""
"OTU_82","Fungi","Ascomycota","Leotiomycetes","Helotiales","","Tricellula",""
"OTU_52","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","",""
"OTU_482","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia changbaiensis "
"OTU_1659","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_7","Fungi","","","","","",""
"OTU_169","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","Sporobolomyces roseus "
"OTU_826","Fungi","Ascomycota","Sordariomycetes","Xylariales","","Hansfordia","Hansfordia pulvinata "
"OTU_403","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia",""
"OTU_14","Fungi","","","","","",""
"OTU_256","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_173","Fungi","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae","Microdochium",""
"OTU_131","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora",""
"OTU_373","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Setophoma",""
"OTU_5156","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_195","Fungi","","","","","",""
"OTU_262","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeriopsis",""
"OTU_497","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_7036","Fungi","","","","","",""
"OTU_49","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma radicina "
"OTU_387","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Stagonosporopsis",""
"OTU_411","Fungi","Ascomycota","Dothideomycetes","Acrospermales","Acrospermaceae","Oomyces",""
"OTU_669","Fungi","","","","","",""
"OTU_4175","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","",""
"OTU_592","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","",""
"OTU_995","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Exidia",""
"OTU_142","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Bulleribasidium","Bulleribasidium oberjochense "
"OTU_34","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"OTU_78","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Zymoseptoria",""
"OTU_437","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina",""
"OTU_467","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","Leptospora galii "
"OTU_516","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",""
"OTU_1048","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium",""
"OTU_182","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula babjevae "
"OTU_117","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma",""
"OTU_300","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_250","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia","Neodevriesia poagena "
"OTU_28","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_147","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema frias "
"OTU_46","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Herpotrichia",""
"OTU_67","Fungi","","","","","",""
"OTU_379","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium wieringae "
"OTU_360","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia",""
"OTU_119","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraophiobolus","Paraophiobolus arundinis "
"OTU_200","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","Sporobolomyces phaffii "
"OTU_910","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Exidia",""
"OTU_98","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_66","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","","",""
"OTU_5034","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_589","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema fusca "
"OTU_6205","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma",""
"OTU_926","Fungi","Ascomycota","Dothideomycetes","Acrospermales","","Phaeodactylium","Phaeodactylium stadleri "
"OTU_1621","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","Taphrina letifera "
"OTU_323","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Piniphoma","Piniphoma wesendahlina "
"OTU_570","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Wojnowiciella",""
"OTU_1587","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_399","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",""
"OTU_69","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma buxi "
"OTU_7408","Fungi","","","","","",""
"OTU_367","Fungi","Ascomycota","","","","",""
"OTU_125","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium pullulans "
"OTU_505","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","",""
"OTU_152","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Tausonia","Tausonia pullulans "
"OTU_6865","Fungi","","","","","",""
"OTU_325","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Zymoseptoria",""
"OTU_51","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_63","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Sarocladium",""
"OTU_7152","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","",""
"OTU_224","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium oeirense "
"OTU_7605","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Bulleribasidium","Bulleribasidium oberjochense "
"OTU_70","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Striaticonidium","Striaticonidium brachysporum "
"OTU_783","Fungi","","","","","",""
"OTU_764","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","","",""
"OTU_4727","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_791","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amorosiaceae","Angustimassarina","Angustimassarina acerina "
"OTU_3073","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Xenoramularia","Xenoramularia neerlandica "
"OTU_257","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium chernovii "
"OTU_335","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia heilongjiangensis "
"OTU_140","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces",""
"OTU_649","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium golubevii "
"OTU_762","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Pyriculariaceae","Pyricularia","Pyricularia grisea "
"OTU_935","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma",""
"OTU_25","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella cucumerina "
"OTU_1534","Fungi","Basidiomycota","Tremellomycetes","","","",""
"OTU_88","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","",""
"OTU_2151","Fungi","Basidiomycota","Exobasidiomycetes","Entylomatales","Entylomataceae","Tilletiopsis","Tilletiopsis washingtonensis "
"OTU_269","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","",""
"OTU_743","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria",""
"OTU_611","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia",""
"OTU_1021","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_1227","Fungi","","","","","",""
"OTU_211","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_101","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Sistotrema",""
"OTU_5821","Fungi","","","","","",""
"OTU_175","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella",""
"OTU_940","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Zymoseptoria",""
"OTU_1745","Fungi","Basidiomycota","Exobasidiomycetes","Entylomatales","Entylomataceae","Tilletiopsis","Tilletiopsis washingtonensis "
"OTU_6818","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Stagonosporopsis",""
"OTU_307","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_364","Fungi","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae","Microdochium","Microdochium sorghi "
"OTU_4010","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Teunia","Teunia cuniculi "
"OTU_406","Fungi","Basidiomycota","","","","",""
"OTU_251","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Paradevriesiaceae","Paradevriesia","Paradevriesia pseudoamericana "
"OTU_734","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",""
"OTU_4458","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","",""
"OTU_4112","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","",""
"OTU_96","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris",""
"OTU_219","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_661","Fungi","Ascomycota","Sordariomycetes","Xylariales","","",""
"OTU_38","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_1010","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"OTU_1863","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia","Ramularia nyssicola "
"OTU_186","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Occultifur","Occultifur kilbournensis "
"OTU_1163","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",""
"OTU_501","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_2009","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Xenosonderhenia","Xenosonderhenia syzygii "
"OTU_47","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_2016","Fungi","Ascomycota","","","","",""
"OTU_1564","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","Nigrospora oryzae "
"OTU_885","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","",""
"OTU_166","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_3346","Fungi","Basidiomycota","Microbotryomycetes","","Chrysozymaceae","Yunzhangia","Yunzhangia sp  "
"OTU_3930","Fungi","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae","Monochaetia",""
"OTU_178","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_138","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma ledniceana "
"OTU_6","Fungi","","","","","",""
"OTU_535","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Arizonaphlyctidaceae","Arizonaphlyctis",""
"OTU_474","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","",""
"OTU_368","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora",""
"OTU_383","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",""
"OTU_435","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pyrenophora","Pyrenophora tritici-repentis "
"OTU_3487","Fungi","","","","","",""
"OTU_37","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_126","Fungi","Ascomycota","Sordariomycetes","","","",""
"OTU_1040","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella phetchabunensis "
"OTU_985","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Galiicola","Galiicola baoshanensis "
"OTU_5630","Fungi","Basidiomycota","Exobasidiomycetes","Entylomatales","Entylomataceae","Tilletiopsis","Tilletiopsis washingtonensis "
"OTU_5078","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_945","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_496","Fungi","Basidiomycota","Exobasidiomycetes","Tilletiales","Tilletiaceae","Tilletia",""
"OTU_493","Fungi","","","","","",""
"OTU_912","Fungi","Basidiomycota","Exobasidiomycetes","","","",""
"OTU_132","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum graminicola "
"OTU_1499","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","Blumeria","Blumeria graminis "
"OTU_108","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Minimedusa","Minimedusa polyspora "
"OTU_248","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_2399","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"OTU_16","Fungi","","","","","",""
"OTU_2209","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","Taphrina confusa "
"OTU_376","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium",""
"OTU_56","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_102","Fungi","Ascomycota","Leotiomycetes","","","",""
"OTU_369","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma",""
"OTU_7336","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_1388","Fungi","","","","","",""
"OTU_605","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma poaceicola "
"OTU_111","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium",""
"OTU_322","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria rosae "
"OTU_3309","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella","Septoriella hollandica "
"OTU_2737","Fungi","","","","","",""
"OTU_57","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_345","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_114","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria infectoria "
"OTU_632","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Pyriculariaceae","Pyricularia","Pyricularia oryzae "
"OTU_5286","Fungi","","","","","",""
"OTU_4643","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_210","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neoascochyta",""
"OTU_319","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Dissoconium","Dissoconium aciculare "
"OTU_317","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Ascochyta",""
"OTU_1242","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Chaetosphaeronema","Chaetosphaeronema achilleae "
"OTU_896","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Zymoseptoria","Zymoseptoria verkleyi "
"OTU_971","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella",""
"OTU_950","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","",""
"OTU_580","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","",""
"OTU_94","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_2485","Fungi","Ascomycota","Sordariomycetes","Xylariales","","",""
"OTU_918","Fungi","Basidiomycota","Exobasidiomycetes","Tilletiales","Tilletiaceae","Tilletia",""
"OTU_809","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","Neofitzroyomyces","Neofitzroyomyces nerii "
"OTU_4513","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma guiyangensis "
"OTU_71","Fungi","","","","","",""
"OTU_254","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_4275","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium creatinivorum "
"OTU_388","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiella","Mrakiella aquatica ",""
"OTU_1029","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Neopseudolachnella",""
"OTU_5844","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora",""
"OTU_960","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma xingrensis "
"OTU_524","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Apenidiella",""
"OTU_4468","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium",""
"OTU_424","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Cercospora","Cercospora sojina "
"OTU_492","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis",""
"OTU_179","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Waitea","Waitea arvalis "
"OTU_4531","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_305","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Plenodomus",""
"OTU_284","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma dimennae "
"OTU_5011","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_5595","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma xingrensis "
